ID;SR;PD.obs;PD.SES;PD.Pvalue;FD.obs;FD.SES;FD.Pvalue;PE.obs;PE.SES;PE.Pvalue;Protegido;Clima;Ecorregion;Climate;Ecoregion;PP_MM;TMED;ALT_MIN;ALT_MAX;long;lat;codregion
24516;2;1.39577223;0.391601605;0.5635;0.911444876;0.427344269;0.59;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-24.882546;2
24517;2;1.39577223;0.383769525;0.569;0.911444876;0.490662286;0.6095;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-25.132546;2
24518;2;1.39577223;0.387125957;0.571;0.911444876;0.434139123;0.5915;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;120;8;800;3000;-69.579986;-25.382546;2
24519;2;1.39577223;0.363400694;0.5495;0.911444876;0.450886251;0.597;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;120;8;800;3000;-69.579986;-25.632546;2
24520;1;0.68127073;-0.153675586;0.4145;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-25.882546;2
24521;1;0.68127073;-0.149944671;0.411;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-26.132546;3
24522;1;0.68127073;-0.155580881;0.412;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-26.382546;3
24523;1;0.68127073;-0.225159357;0.409;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-26.632546;3
24524;1;0.68127073;-0.152012893;0.41;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-26.882546;3
24525;2;1.41905047;0.484784211;0.619;0.911444876;0.499814025;0.6205;0.001744761;-0.284110532;0.527527528;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-27.132546;3
24526;3;2.00759721;0.641066095;0.723;1.049329938;-0.536954723;0.332;0.003156896;0.569610937;0.279279279;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-27.382546;3
24527;4;2.09776964;0.17605638;0.541;1.361377836;-0.259054784;0.4135;0.003390423;0.011671163;0.471471471;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-27.632546;3
24528;5;2.44495506;0.316648381;0.605;1.558376865;-0.414562102;0.364;0.00397432;0.01938807;0.468468468;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-27.882546;3
24529;5;2.44495506;0.256684999;0.5675;1.558376865;-0.427851084;0.3465;0.00397432;0.01938807;0.468468468;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.579986;-28.132546;3
24530;6;2.691429128;0.304030865;0.6175;1.917543216;0.04152715;0.512;0.004690771;-0.812077404;0.818818819;0;1;4;Arido;Estepa_Andina;120;8;800;3000;-69.579986;-28.382546;3
24531;7;3.290677618;0.659016555;0.739;2.010646767;-0.298377309;0.395;0.00780575;-0.138495876;0.461461461;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.579986;-28.632546;3
24532;5;2.749779128;0.781600662;0.767;1.560713806;-0.153145481;0.4265;0.006146387;-0.240291143;0.489489489;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.579986;-28.882546;3
24625;8;3.14993749;0.224873051;0.5915;2.001244489;-0.106237529;0.453;0.007410279;1.005895592;0.171171171;1;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-69.579986;-52.132546;12
24626;8;3.14993749;0.226212679;0.5745;2.001244489;-0.160120583;0.431;0.007410279;1.005895592;0.171171171;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-69.579986;-52.382546;12
24627;8;3.14993749;0.246074567;0.575;2.001244489;-0.174254498;0.432;0.007410279;1.005895592;0.171171171;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.579986;-52.632546;12
24628;6;2.45050808;0.191674517;0.5465;1.512379615;-0.178598369;0.3875;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.579986;-52.882546;12
24629;6;2.45050808;0.127122513;0.505;1.512379615;-0.166250186;0.398;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.579986;-53.132546;12
24630;6;2.45050808;0.109630642;0.5275;1.512379615;-0.183647761;0.389;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.579986;-53.382546;12
24631;6;2.45050808;0.110784619;0.495;1.512379615;-0.176788589;0.4005;0.006206102;0.557502944;0.272272272;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-69.579986;-53.632546;12
24632;6;2.45050808;0.15221121;0.5225;1.512379615;-0.16592939;0.4025;0.006206102;0.557502944;0.272272272;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-53.882546;12
24633;6;2.45050808;0.135620825;0.5165;1.512379615;-0.111025691;0.429;0.006206102;0.557502944;0.272272272;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-54.132546;12
24634;3;1.79099891;0.419441127;0.5895;1.196444483;0.52927464;0.6355;0.003124815;0.353960857;0.298298298;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-54.382546;12
24635;2;1.10337325;-0.271349716;0.458;0.740722045;-0.077526885;0.487;0.002732505;-0.217784401;0.486486486;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-54.632546;12
24636;1;0.84684718;0.434645927;0.627;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-54.882546;12
24637;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-55.132546;12
24638;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.579986;-55.382546;12
24639;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24641;20;6.56400464;0.707788233;0.7525;4.046438755;-0.398713963;0.35;0.087776204;3.030730045;0.005005005;0;3;2;Polar;Puna;700;4;2000;4300;-69.329986;-17.632546;15
24642;20;6.56400464;0.668475984;0.744;4.046438755;-0.334180739;0.365;0.087776204;3.030730045;0.005005005;0;3;2;Polar;Puna;700;4;2000;4300;-69.329986;-17.882546;15
24643;21;6.6331948;0.642876442;0.738;4.046585652;-0.521086845;0.309;0.088764635;2.97227923;0.005005005;1;3;2;Polar;Puna;120;4;3500;6200;-69.329986;-18.132546;15
24644;22;6.879668868;0.71119009;0.7595;4.209407262;-0.454295551;0.307;0.089481086;2.808969999;0.007007007;1;3;2;Polar;Puna;120;4;3500;6200;-69.329986;-18.382546;15
24645;21;6.6331948;0.554838931;0.6955;4.046585652;-0.492461371;0.2945;0.088764635;2.97227923;0.005005005;1;3;2;Polar;Puna;120;4;3500;6200;-69.329986;-18.632546;15
24646;18;5.87739407;0.521216974;0.6795;3.47759087;-0.741338991;0.22;0.047661159;1.918152844;0.037037037;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.329986;-18.882546;15
24647;16;5.54754445;0.671884216;0.738;3.322197892;-0.528236034;0.303;0.038497249;2.296022998;0.019019019;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.329986;-19.132546;15
24648;16;5.54754445;0.645987234;0.7455;3.322197892;-0.549297648;0.299;0.038497249;2.296022998;0.019019019;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.329986;-19.382546;1
24649;13;4.45042868;0.308549806;0.5825;2.881645958;-0.373150805;0.3255;0.024232113;1.040418054;0.155155155;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.329986;-19.632546;1
24650;9;3.54741619;0.342255475;0.604;2.42979532;0.14673041;0.5245;0.019192565;0.712682296;0.236236236;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.329986;-19.882546;1
24651;5;2.14355839;-0.341158116;0.3615;1.664344858;0.396735629;0.6;0.005017051;-1.047780172;0.851851852;0;1;1;Arido;Desierto;120;8;800;3000;-69.329986;-20.132546;1
24652;5;2.37109803;0.412809964;0.646;1.747164624;0.660041375;0.6965;0.004241865;-0.85108323;0.792792793;0;1;1;Arido;Desierto;120;8;800;3000;-69.329986;-20.382546;1
24653;4;2.14383518;0.476855565;0.637;1.555610834;0.752349221;0.718;0.003083875;-0.867118869;0.804804805;0;1;1;Arido;Desierto;120;8;800;3000;-69.329986;-20.632546;1
24654;4;2.14383518;0.502051741;0.654;1.555610834;0.732261118;0.7115;0.003083875;-0.867118869;0.804804805;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-20.882546;1
24655;3;1.77257976;0.462263022;0.634;1.099888396;0.242003726;0.565;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-21.132546;1
24656;3;1.77257976;0.457124063;0.607;1.099888396;0.262500662;0.5685;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-21.382546;1
24657;3;1.77257976;0.46392897;0.6135;1.099888396;0.24755249;0.564;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-21.632546;1
24658;3;1.77257976;0.478239609;0.638;1.099888396;0.240164482;0.5645;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-21.882546;2
24659;3;1.77257976;0.464560661;0.6105;1.099888396;0.288779155;0.574;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-22.132546;2
24660;3;1.77257976;0.422768206;0.6035;1.099888396;0.270003293;0.572;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.329986;-22.382546;2
24661;3;1.77257976;0.425365782;0.599;1.099888396;0.277500241;0.5715;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-22.632546;2
24662;2;1.43806001;0.436896527;0.5885;0.814888789;0.186816958;0.529;0.001550247;-0.416427806;0.550550551;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-22.882546;2
24663;2;1.43806001;0.425438977;0.585;0.814888789;0.254848473;0.5445;0.001550247;-0.416427806;0.550550551;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-23.132546;2
24664;2;1.39577223;0.389752682;0.561;0.911444876;0.461420358;0.601;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-23.382546;2
24665;2;1.39577223;0.367735061;0.556;0.911444876;0.446881254;0.596;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-23.632546;2
24666;2;1.39577223;0.375769878;0.566;0.911444876;0.46670787;0.602;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-23.882546;2
24667;2;1.39577223;0.329896959;0.5515;0.911444876;0.441805023;0.5955;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-24.132546;2
24668;1;0.68127073;-0.183910676;0.405;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-24.382546;2
24669;1;0.68127073;-0.170474045;0.4205;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;1;Arido;Desierto;10;16;300;3000;-69.329986;-24.632546;2
24670;2;1.44622785;0.51413281;0.647;0.911444876;0.489918375;0.6195;0.001961389;0.241549431;0.32032032;0;1;1;Arido;Desierto;120;8;800;3000;-69.329986;-24.882546;2
24671;2;1.44622785;0.471357309;0.633;0.911444876;0.483435666;0.6165;0.001961389;0.241549431;0.32032032;1;1;1;Arido;Desierto;120;8;800;3000;-69.329986;-25.132546;2
24672;2;1.44622785;0.472242843;0.6265;0.911444876;0.494284911;0.622;0.001961389;0.241549431;0.32032032;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-25.382546;2
24673;1;0.68127073;-0.165667876;0.41;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.329986;-25.632546;2
24674;1;0.68127073;-0.132508749;0.4235;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-25.882546;2
24675;1;0.68127073;-0.165947104;0.42;0.455722438;NA;0.5005;0.001114613;0.106270046;0.297297297;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-26.132546;3
24676;2;1.44622785;0.488825157;0.6405;0.911444876;0.487990537;0.6175;0.001961389;0.241549431;0.32032032;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-26.382546;3
24677;2;1.44622785;0.499933118;0.6385;0.911444876;0.497377507;0.62;0.001961389;0.241549431;0.32032032;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-26.632546;3
24678;3;1.76623589;0.404528721;0.615;1.108443904;0.113946744;0.488;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.329986;-26.882546;3
24679;3;1.76623589;0.376441765;0.607;1.108443904;0.136560227;0.4975;0.002328658;-0.342247692;0.56956957;1;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.329986;-27.132546;3
24680;5;2.44495506;0.302729548;0.606;1.558376865;-0.40022371;0.3605;0.00397432;0.01938807;0.468468468;1;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.329986;-27.382546;3
24681;5;2.44495506;0.247195586;0.579;1.558376865;-0.322707267;0.401;0.00397432;0.01938807;0.468468468;1;1;4;Arido;Estepa_Andina;120;8;800;3000;-69.329986;-27.632546;3
24682;6;2.69755669;0.304035707;0.6275;1.917543216;0.011130931;0.4905;0.004675239;-0.355260863;0.610610611;0;1;4;Arido;Estepa_Andina;120;8;800;3000;-69.329986;-27.882546;3
24683;6;3.04420355;0.622029691;0.7065;1.651480416;-0.621376644;0.296;0.007089299;1.285729801;0.105105105;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.329986;-28.132546;3
24779;8;2.84950024;-0.313679958;0.3885;1.73921491;-0.671409838;0.312;0.009532194;-0.334250168;0.499499499;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-52.132546;12
24780;8;3.14993749;0.1554624;0.5515;2.001244489;-0.096601629;0.4435;0.007410279;1.005895592;0.171171171;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-52.382546;12
24781;5;2.33147268;0.362673481;0.6155;1.410478837;0.068843386;0.5085;0.005622931;1.395647072;0.095095095;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-52.632546;12
24782;5;2.33147268;0.362984073;0.6025;1.410478837;0.087941104;0.522;0.005622931;1.395647072;0.095095095;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-52.882546;12
24783;6;2.45050808;0.170550301;0.5355;1.512379615;-0.152360404;0.407;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-53.132546;12
24784;6;2.45050808;0.186811429;0.541;1.512379615;-0.168704206;0.411;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-53.382546;12
24785;6;2.45050808;0.089619242;0.5035;1.512379615;-0.189758965;0.401;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.329986;-53.632546;12
24786;6;2.45050808;0.129296729;0.5095;1.512379615;-0.194634292;0.3955;0.006206102;0.557502944;0.272272272;0;3;7;Polar;Estepa_Patagonica;700;4;2000;4300;-69.329986;-53.882546;12
24787;6;2.45050808;0.144268285;0.5195;1.512379615;-0.211171069;0.3935;0.006206102;0.557502944;0.272272272;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-54.132546;12
24788;4;1.91003431;0.159632568;0.4995;1.387998273;0.409059465;0.6085;0.003707986;-0.356792974;0.575575576;1;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-69.329986;-54.382546;12
24789;2;1.10337325;-0.192534064;0.4965;0.740722045;-0.090723153;0.49;0.002732505;-0.217784401;0.486486486;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-54.632546;12
24790;1;0.84684718;0.404190197;0.6175;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-54.882546;12
24791;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-55.132546;12
24792;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-55.382546;12
24793;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.329986;-55.632546;12
24794;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24796;21;6.810478708;0.863418757;0.7925;4.209260365;-0.380163454;0.3405;0.088492655;2.865561984;0.007007007;0;3;2;Polar;Puna;700;4;2000;4300;-69.079986;-17.882546;15
24797;21;6.810478708;0.777401787;0.7705;4.209260365;-0.335426815;0.374;0.088492655;2.865561984;0.007007007;1;3;2;Polar;Puna;300;-5;5000;6400;-69.079986;-18.132546;15
24798;21;6.810478708;0.856392216;0.8025;4.209260365;-0.307239718;0.3825;0.088492655;2.865561984;0.007007007;1;3;2;Polar;Puna;300;-5;5000;6400;-69.079986;-18.382546;15
24799;21;6.6331948;0.680912783;0.736;4.046585652;-0.494890854;0.324;0.088764635;2.97227923;0.005005005;1;3;2;Polar;Puna;200;-4;6000;6700;-69.079986;-18.632546;15
24800;20;6.297230218;0.567163844;0.704;3.851716721;-0.558635669;0.291;0.064658491;2.690787235;0.012012012;1;3;2;Polar;Puna;120;4;3500;6200;-69.079986;-18.882546;15
24801;16;5.54754445;0.677056171;0.745;3.322197892;-0.599026549;0.2665;0.038497249;2.296022998;0.019019019;1;3;2;Polar;Puna;120;4;3500;6200;-69.079986;-19.132546;15
24802;16;5.54754445;0.613681405;0.715;3.322197892;-0.622946472;0.2705;0.038497249;2.296022998;0.019019019;1;1;2;Arido;Puna;65;8.5;2500;4000;-69.079986;-19.382546;1
24803;16;5.54754445;0.676796576;0.733;3.322197892;-0.634036868;0.2705;0.038497249;2.296022998;0.019019019;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-19.632546;1
24804;15;5.21592095;0.582561897;0.704;3.307669019;-0.317757249;0.369;0.030408871;1.574045102;0.069069069;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-19.882546;1
24805;15;5.35115129;0.670251054;0.7505;3.122981369;-0.625834129;0.2655;0.029633775;1.641363349;0.065065065;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-20.132546;1
24806;14;4.71058051;0.332902008;0.6065;2.974774031;-0.598559679;0.2785;0.02071601;0.299564689;0.345345345;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-20.382546;1
24807;10;3.40058887;-0.117757229;0.4395;2.532138873;0.045275583;0.4825;0.011159044;-0.303606956;0.601601602;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-20.632546;1
24808;8;2.95462972;-0.175989433;0.4215;2.069319538;-0.379530697;0.3555;0.008331617;-0.492356417;0.663663664;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-20.882546;1
24809;8;2.65760239;-0.472253924;0.3175;2.043041832;-0.522410635;0.3155;0.007042226;-0.978276853;0.838838839;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-21.132546;1
24810;6;2.26076262;-0.236523238;0.39;1.576491177;-0.344432069;0.361;0.004294272;-1.410489027;0.950950951;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-21.382546;1
24811;5;2.23630358;0.105661915;0.5195;1.57634428;0.018669728;0.4895;0.00422633;-1.199595097;0.904904905;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-21.632546;2
24812;6;2.26076262;-0.250293866;0.3645;1.576491177;-0.36060032;0.3635;0.004294272;-1.410489027;0.950950951;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-21.882546;2
24813;5;2.19157246;0.007900271;0.4775;1.57634428;0.053057919;0.496;0.003305841;-1.312720986;0.941941942;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-22.132546;2
24814;7;2.38936967;-0.307540986;0.3765;1.825332814;-0.298467192;0.3355;0.005439176;-1.421469789;0.94994995;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-22.382546;2
24815;6;2.26076262;-0.287117817;0.3625;1.576491177;-0.338774741;0.3675;0.004294272;-1.410489027;0.950950951;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-22.632546;2
24816;5;2.19157246;-0.071783657;0.4405;1.57634428;0.002639365;0.4865;0.003305841;-1.312720986;0.941941942;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.079986;-22.882546;2
24817;4;2.17977909;0.553162581;0.6775;1.467610255;0.373485742;0.59;0.003174803;-0.563722766;0.686686687;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-23.132546;2
24818;4;2.17977909;0.590748576;0.6935;1.467610255;0.354210202;0.571;0.003174803;-0.563722766;0.686686687;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-23.382546;2
24819;4;2.17977909;0.623864293;0.696;1.467610255;0.353941662;0.575;0.003174803;-0.563722766;0.686686687;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-23.632546;2
24820;4;2.17977909;0.570267093;0.684;1.467610255;0.411544746;0.596;0.003174803;-0.563722766;0.686686687;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-23.882546;2
24821;3;1.76623589;0.408883064;0.6165;1.108443904;0.064982758;0.46;0.002328658;-0.342247692;0.56956957;0;1;1;Arido;Desierto;10;16;300;3000;-69.079986;-24.132546;2
24822;3;1.76623589;0.446998313;0.629;1.108443904;0.187878962;0.5105;0.002328658;-0.342247692;0.56956957;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-24.382546;2
24823;3;1.76623589;0.430055876;0.625;1.108443904;0.1374792;0.488;0.002328658;-0.342247692;0.56956957;0;1;1;Arido;Desierto;120;8;800;3000;-69.079986;-24.632546;2
24824;3;1.76623589;0.363525466;0.599;1.108443904;0.094471618;0.471;0.002328658;-0.342247692;0.56956957;1;1;2;Arido;Puna;120;8;800;3000;-69.079986;-24.882546;2
24825;3;1.76623589;0.411334824;0.617;1.108443904;0.120403206;0.488;0.002328658;-0.342247692;0.56956957;1;1;2;Arido;Puna;120;8;800;3000;-69.079986;-25.132546;2
24826;3;1.76623589;0.378057461;0.5985;1.108443904;0.106676138;0.4845;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-25.382546;2
24827;3;1.76623589;0.387156334;0.599;1.108443904;0.107537885;0.483;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-25.632546;2
24828;3;1.76623589;0.431733842;0.6195;1.108443904;0.118072092;0.491;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-25.882546;2
24829;3;1.76623589;0.427010706;0.624;1.108443904;0.115475012;0.4845;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-26.132546;3
24830;3;1.76623589;0.389571951;0.614;1.108443904;0.046716411;0.457;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-26.382546;3
24831;3;1.76623589;0.414904024;0.6195;1.108443904;0.080142859;0.4805;0.002328658;-0.342247692;0.56956957;0;1;2;Arido;Puna;120;8;800;3000;-69.079986;-26.632546;3
24832;4;1.85640832;-0.209086933;0.4545;1.420491803;0.081897942;0.5315;0.002562185;-0.840402369;0.765765766;1;3;2;Polar;Puna;700;4;2000;4300;-69.079986;-26.882546;3
24833;4;1.85640832;-0.182136672;0.463;1.420491803;0.131414908;0.5545;0.002562185;-0.840402369;0.765765766;1;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.079986;-27.132546;3
24834;4;1.85640832;-0.228440533;0.441;1.420491803;0.129287211;0.561;0.002562185;-0.840402369;0.765765766;1;3;4;Polar;Estepa_Andina;300;-5;5000;6400;-69.079986;-27.382546;3
